claim_id,source_paragraph_id,original_text,normalized_it,translation_en,sector,claim_type,prerequisites,equation_ids,reference_ids,dimensional_check,evidence_level,status,reviewer,decision,rationale
UMCH-CLM-0450,UMCH-SRC-P0450,4. Note sulla Soppressione da Polarizzazione del Vuoto (QED),,,quantum-fields,CONCLUSION,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0451,UMCH-SRC-P0451,"Nel contesto reale di SGR 1806-20, poiché B0​=1015 G≫BQED​≈4.41×1013 G, l'effetto Euler-Heisenberg introduce un indice di rifrazione del vuoto nQED​>1. Ciò crea un disaccoppiamento di fase (Δk=kγ​−kg​=0) tra il fotone e il gravitone espresso dal parametro di disallineamento:",,,gravitation,CONJECTURE,,UMCH-EQ-0282,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0452,UMCH-SRC-P0452,ΔkQED​≈45π11α​(BQED​B0​​)2cω​,,,quantum-fields,CONJECTURE,,UMCH-EQ-0283,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0453,UMCH-SRC-P0453,"In assenza di un plasma magnetosferico risonante che compensi Δk, la probabilità effettiva viene soppressa di un fattore (ΔkLint​2θ​)2, riducendo la conversione omogenea nel vuoto a meno che non si verifichi una conversione risonante di tipo MSW nello strato sottile dove ωp2​≈ωQED2​.",,,quantum-fields,CONJECTURE,,UMCH-EQ-0284,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0454,UMCH-SRC-P0454,User prompt: Calcola la densita di plasma necessaria per la conversione risonante di Gertsenshtein nella magnetosfera di SGR 1806-20.,,,unclassified,CONJECTURE,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0455,UMCH-SRC-P0455,Response: La conversione risonante di Gertsenshtein (analoga all'effetto MSW nei neutrini) si verifica quando la componente dell'indice di rifrazione del plasma bilancia esattamente l'aumento dell'indice di rifrazione dovuto alla polarizzazione del vuoto QED:,,,quantum-fields,CONJECTURE,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0456,UMCH-SRC-P0456,Δntotale​=ΔnQED​+Δnplasma​=0,,,quantum-fields,CONJECTURE,,UMCH-EQ-0285,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0457,UMCH-SRC-P0457,1. Derivazione Analitica della Densità Risonante,,,unclassified,CONCLUSION,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0458,UMCH-SRC-P0458,A. Termine di Polarizzazione del Vuoto (QED): Per fotoni nel modo ordinario (∥) in un campo magnetico ultra-forte B0​:,,,quantum-fields,CONJECTURE,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0459,UMCH-SRC-P0459,ΔnQED​=45π7α​(BQED​B0​​)2,,,quantum-fields,CONJECTURE,,UMCH-EQ-0286,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0460,UMCH-SRC-P0460,B. Termine del Plasma:,,,unclassified,CONJECTURE,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0461,UMCH-SRC-P0461,Δnplasma​=−2ω2ωp2​​,,,unclassified,CONJECTURE,,UMCH-EQ-0287,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0462,UMCH-SRC-P0462,dove la frequenza di plasma è ωp​=ϵ0​me​ne​e2​​ e ω=2πf è la frequenza dell'onda.,,,unclassified,CONJECTURE,,UMCH-EQ-0288,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0463,UMCH-SRC-P0463,C. Condizione di Risonanza (Δnplasma​+ΔnQED​=0):,,,quantum-fields,CONJECTURE,,UMCH-EQ-0289,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0464,UMCH-SRC-P0464,2ω2ωp2​​=ΔnQED​⟹ne​=e28π2ϵ0​me​​ΔnQED​⋅f2,,,quantum-fields,CONJECTURE,,UMCH-EQ-0290,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0465,UMCH-SRC-P0465,2. Calcolo Numerico per SGR 1806-20,,,unclassified,CONCLUSION,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0466,UMCH-SRC-P0466,Parametri di SGR 1806-20:,,,unclassified,CONJECTURE,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0467,UMCH-SRC-P0467,B0​=1015 G=1011 T,,,unclassified,CONJECTURE,,UMCH-EQ-0291,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0468,UMCH-SRC-P0468,BQED​=4.41×1013 G=4.41×109 T,,,quantum-fields,CONJECTURE,,UMCH-EQ-0292,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0469,UMCH-SRC-P0469,Ratio: (BQED​B0​​)2≈(22.68)2≈514.2,,,quantum-fields,CONJECTURE,,UMCH-EQ-0293,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0470,UMCH-SRC-P0470,Valore di ΔnQED​:,,,quantum-fields,CONJECTURE,,UMCH-EQ-0294,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0471,UMCH-SRC-P0471,ΔnQED​=45π7×(1/137.036)​×514.2≈0.186,,,quantum-fields,CONJECTURE,,UMCH-EQ-0295,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0472,UMCH-SRC-P0472,Fattore Costante:,,,unclassified,CONJECTURE,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0473,UMCH-SRC-P0473,e28π2ϵ0​me​​≈2.48×10−2 m−3 Hz−2,,,unclassified,CONJECTURE,,UMCH-EQ-0296,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0474,UMCH-SRC-P0474,Formula della Densità Elettronica Risonante:,,,unclassified,CONJECTURE,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0475,UMCH-SRC-P0475,ne​(f)≈(2.48×10−2)×0.186×f2≈4.6×10−3⋅f2[m−3],,,unclassified,CONJECTURE,,UMCH-EQ-0297,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0476,UMCH-SRC-P0476,ne​(f)≈4.6×10−9⋅f2[cm−3],,,unclassified,CONJECTURE,,UMCH-EQ-0298,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0477,UMCH-SRC-P0477,3. Valutazione della Densità per Bande di Frequenza,,,unclassified,CONCLUSION,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0478,UMCH-SRC-P0478,4. Contestualizzazione con la Magnetosfera della Magnetar,,,unclassified,CONCLUSION,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0479,UMCH-SRC-P0479,"Per verificare la realizzabilità fisica, confrontiamo questi valori con la densità di Goldreich-Julian (nGJ​) della magnetar (periodo P≈7.54 s):",,,unclassified,COMPARISON,,UMCH-EQ-0299,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0480,UMCH-SRC-P0480,nGJ​=ecP4πB0​​≈3.5×1015 cm−3,,,unclassified,CONJECTURE,,UMCH-EQ-0300,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0481,UMCH-SRC-P0481,"Poiché la produzione di coppie e± nella magnetosfera di una magnetar genera un fattore di moltiplicazione M∼103−105, la densità effettiva del plasma raggiunge neff​∼MnGJ​≈1018−1020 cm−3.",,,unclassified,CONJECTURE,,UMCH-EQ-0301,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0482,UMCH-SRC-P0482,Conclusione: La densità magnetosferica reale coincide con la densità di risonanza per fotoni/onde gravitazionali nella fascia infrarossa/ottica (1014−1015 Hz). È in questa finestra frequenziale che la conversione di Gertsenshtein risonante viene massimizzata nella magnetosfera di SGR 1806-20.,,,gravitation,CONJECTURE,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0483,UMCH-SRC-P0483,Sources,,,unclassified,CONJECTURE,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0484,UMCH-SRC-P0484,<https://arxiv.org/pdf/1211.0500>Conversion of relic gravitational waves into photons in cosmological magnetic fields - arXiv,,,cosmology,CONJECTURE,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0485,UMCH-SRC-P0485,User prompt: Crea documento unico con tutto il paper scientifico,,,unclassified,CONJECTURE,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0486,UMCH-SRC-P0486,"Response: Studio Teorico e Numerico del Rapporto R, dell'Effetto Gertsenshtein e della Conversione Risonante in Magnetar (SGR 1806-20)",,,unclassified,CONCLUSION,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0487,UMCH-SRC-P0487,Abstract,,,unclassified,CONCLUSION,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0488,UMCH-SRC-P0488,"Il presente lavoro analizza le implicazioni teoriche e le dinamiche di conversione energetica legate al rapporto di emissione R=PGW​PEM​​ in oggetti compatti ad alto campo magnetico. Viene formalizzato l'accoppiamento magneto-cinematico microscopico e macroscopico per pulsar millisecondo e magnetar, mostrando come il regime di singola particella sia fortemente dominato dal canale elettromagnetico (R≈4.17×1042), mentre effetti di collettività e deformazioni quadrupolari magneticamente indotte riducano il rapporto macroscopico Rmac​. Viene inoltre eseguito il calcolo analitico e numerico della conversione di Gertsenshtein (fotone-gravitone) per la magnetar SGR 1806-20 (B0​=1015 G), analizzando la soppressione dovuta alla polarizzazione del vuoto QED e derivando la densità di plasma necessaria per attivare la conversione risonante MSW-like nella magnetosfera.",,,gravitation,NUMERICAL_RESULT,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0489,UMCH-SRC-P0489,1. Modellizzazione dell'Accoppiamento Magneto-Cinematico e Rapporto R Microscopico,,,unclassified,CONCLUSION,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0490,UMCH-SRC-P0490,L'applicazione del rapporto d'emissione strutturale R=Pgrav​PEM​​ a oggetti compatti richiede la caratterizzazione del parametro di curvatura cinematica κ0​ lungo le linee di campo magnetico della stella di neutroni.,,,geometry,CONJECTURE,,UMCH-EQ-0302,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0491,UMCH-SRC-P0491,"Per un oggetto compatto di massa M≈1.4M⊙​ e raggio RN​≈10 km, con un campo magnetico dipolare di superficie B0​, il raggio di curvatura ρcurv​ e la curvatura κ0​ lungo le linee di campo magnetico si esprimono come:",,,geometry,CONJECTURE,,UMCH-EQ-0303,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0492,UMCH-SRC-P0492,κ0​=ρcurv​1​=4r3sinθ​1+cos2θ​,,,geometry,CONJECTURE,,UMCH-EQ-0304,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0493,UMCH-SRC-P0493,dove θ rappresenta l'angolo di colatitudine magnetica e r la distanza dal centro dell'oggetto.,,,unclassified,CONJECTURE,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0494,UMCH-SRC-P0494,1.1 Invarianza del Rapporto R nel Regime Relativistico Magnetosferico,,,unclassified,CONCLUSION,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0495,UMCH-SRC-P0495,"Per particelle ultra-relativistiche (γ≫1, β→1) accelerate lungo le linee di campo nell'atmosfera della magnetar o in prossimità del light cylinder rLC​=Ωc​, la potenza radiata nei due canali da una singola carica esprime il rapporto incondizionato:",,,unclassified,CONJECTURE,,UMCH-EQ-0305,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0496,UMCH-SRC-P0496,R=12πϵ0​Gc45​(m0​q​)2,,,unclassified,CONJECTURE,,UMCH-EQ-0306,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0497,UMCH-SRC-P0497,"Per un plasma di coppia elettrone-positrone (q=e, m0​=me​), si ottiene il limite microscopico teorico:",,,unclassified,CONJECTURE,,UMCH-EQ-0307,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0498,UMCH-SRC-P0498,R(e±)​=12πϵ0​Gc45​(me​e​)2≈4.17×1042,,,unclassified,CONJECTURE,,UMCH-EQ-0308,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0499,UMCH-SRC-P0499,"A livello microscopico, l'emissione elettromagnetica supera quella gravitazionale di oltre 42 ordini di grandezza.",,,gravitation,CONJECTURE,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0500,UMCH-SRC-P0500,2. Regime Macroscopico ed Ellitticità Indotta,,,unclassified,CONCLUSION,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0501,UMCH-SRC-P0501,"A livello macroscopico, l'emissione gravitazionale dell'oggetto compatto diviene significativa a causa delle deformazioni quadrupolari rigide (ϵ) indotte dalla pressione magnetica interna del campo Bint​.",,,gravitation,CONJECTURE,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0502,UMCH-SRC-P0502,2.1 Ellitticità Magnetica e Potenza Radiata,,,unclassified,CONCLUSION,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0503,UMCH-SRC-P0503,L'ellitticità indotta dalla componente magnetica intra-stellare è data da:,,,unclassified,CONJECTURE,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0504,UMCH-SRC-P0504,ϵ≈I0​ΔI​∼GM2RN4​Bint2​​≈10−6(1015 GBint​​)2,,,unclassified,CONJECTURE,,UMCH-EQ-0309,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0505,UMCH-SRC-P0505,"Integrazione delle equazioni di perdita di energia per dipolo magnetico (PEM, dip​) e quadrupolo gravitazionale (PGW​):",,,gravitation,CONJECTURE,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0506,UMCH-SRC-P0506,"PEM, dip​=3μ0​c32​B02​RN6​Ω4sin2α",,,unclassified,CONJECTURE,,UMCH-EQ-0310,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0507,UMCH-SRC-P0507,PGW​=5c532G​I02​ϵ2Ω6,,,unclassified,CONJECTURE,,UMCH-EQ-0311,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0508,UMCH-SRC-P0508,Il rapporto macroscopico Rmac​ dell'oggetto compatto in rotazione con frequenza angolare Ω assume la forma:,,,unclassified,ASSUMPTION,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0509,UMCH-SRC-P0509,"Rmac​=PGW​PEM, dip​​=48πϵ0​GI02​ϵ2Ω25c2B02​RN6​sin2α​∝Ω21​(Bint​B0​​)2(RN2​GM2​)2",,,unclassified,CONJECTURE,,UMCH-EQ-0312,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0510,UMCH-SRC-P0510,2.2 Confronto Tra Regime di Pulsar e Magnetar,,,unclassified,CONCLUSION,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0511,UMCH-SRC-P0511,3. Conversione di Gertsenshtein Omogenea per SGR 1806-20,,,unclassified,CONCLUSION,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0512,UMCH-SRC-P0512,L'interazione tra fotoni ad alta energia e campi magnetici esterni intensi genera un mescolamento fotone-gravitone noto come effetto Gertsenshtein.,,,gravitation,CONJECTURE,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0513,UMCH-SRC-P0513,3.1 Formalismo e Valutazione Numerica,,,unclassified,CONCLUSION,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0514,UMCH-SRC-P0514,La probabilità di conversione diretta per un fotone che attraversa una regione di campo magnetico uniforme B0​ su una lunghezza d'interazione Lint​ è definita da:,,,unclassified,CONJECTURE,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0515,UMCH-SRC-P0515,"Pγ→g​=sin2(θ),con θ=21​B0​πϵ0​c4G​​Lint​",,,unclassified,CONJECTURE,,UMCH-EQ-0313,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0516,UMCH-SRC-P0516,Utilizzando i parametri fisici standard del Sistema Internazionale:,,,unclassified,CONJECTURE,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0517,UMCH-SRC-P0517,G≈6.6743×10−11 m3 kg−1 s−2,,,unclassified,CONJECTURE,,UMCH-EQ-0314,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0518,UMCH-SRC-P0518,ϵ0​≈8.8542×10−12 F m−1,,,unclassified,CONJECTURE,,UMCH-EQ-0315,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0519,UMCH-SRC-P0519,c≈2.9979×108 m s−1,,,unclassified,CONJECTURE,,UMCH-EQ-0316,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0520,UMCH-SRC-P0520,B0​=1015 G=1011 T,,,unclassified,CONJECTURE,,UMCH-EQ-0317,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0521,UMCH-SRC-P0521,Lint​=RN​=10 km=104 m,,,unclassified,CONJECTURE,,UMCH-EQ-0318,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0522,UMCH-SRC-P0522,Il costante di accoppiamento radice assume il valore:,,,unclassified,ASSUMPTION,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0523,UMCH-SRC-P0523,πϵ0​c4G​​≈1.724×10−17 T−1 m−1,,,unclassified,CONJECTURE,,UMCH-EQ-0319,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0524,UMCH-SRC-P0524,Calcolo dell'angolo di mixing θ:,,,unclassified,CONJECTURE,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0525,UMCH-SRC-P0525,θ=21​×1011×(1.724×10−17)×104=8.62×10−3 rad,,,unclassified,CONJECTURE,,UMCH-EQ-0320,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0526,UMCH-SRC-P0526,Applicando l'approssimazione per piccoli angoli (sinθ≈θ):,,,unclassified,CONJECTURE,,UMCH-EQ-0321,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0527,UMCH-SRC-P0527,Pγ→g​≈θ2=(8.62×10−3)2≈7.43×10−5,,,unclassified,CONJECTURE,,UMCH-EQ-0322,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0528,UMCH-SRC-P0528,"(Nota: considerando un raggio stellare RN​=12 km, si ottiene θ=1.035×10−2 rad e Pγ→g​≈1.07×10−4).",,,unclassified,CONJECTURE,,UMCH-EQ-0323,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0529,UMCH-SRC-P0529,4. Soppressione QED e Condizione di Conversione Risonante nel Plasma,,,quantum-fields,CONCLUSION,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0530,UMCH-SRC-P0530,"Nel regime di campo ultra-critico B0​≫BQED​≈4.41×1013 G, la polarizzazione del vuoto descritta dalla lagrangiana di Euler-Heisenberg modifica l'indice di rifrazione del vuoto (nQED​>1), introducendo un disaccoppiamento di fase che sopprime la conversione omogenea.",,,quantum-fields,CONJECTURE,,UMCH-EQ-0324,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0531,UMCH-SRC-P0531,Per ripristinare l'efficienza di conversione è richiesta una condizione di risonanza nello strato magnetosferico dove la rifrazione del plasma compensa esattamente la rifrazione QED:,,,quantum-fields,CONJECTURE,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0532,UMCH-SRC-P0532,Δntotale​=ΔnQED​+Δnplasma​=0,,,quantum-fields,CONJECTURE,,UMCH-EQ-0325,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0533,UMCH-SRC-P0533,4.1 Derivazione della Densità di Plasma Risonante,,,unclassified,CONCLUSION,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0534,UMCH-SRC-P0534,La componente di polarizzazione QED per fotoni nel modo ordinario (∥) è:,,,quantum-fields,CONJECTURE,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0535,UMCH-SRC-P0535,ΔnQED​=45π7α​(BQED​B0​​)2,,,quantum-fields,CONJECTURE,,UMCH-EQ-0326,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0536,UMCH-SRC-P0536,La componente dell'indice di rifrazione del plasma è espressa in funzione della frequenza di plasma ωp​=ϵ0​me​ne​e2​​:,,,unclassified,CONJECTURE,,UMCH-EQ-0327,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0537,UMCH-SRC-P0537,Δnplasma​=−2ω2ωp2​​,,,unclassified,CONJECTURE,,UMCH-EQ-0328,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0538,UMCH-SRC-P0538,"Uguagliando i termini (Δnplasma​+ΔnQED​=0), si ricava la densità elettronica risonante ne​:",,,quantum-fields,DERIVATION,,UMCH-EQ-0329,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0539,UMCH-SRC-P0539,ne​=e28π2ϵ0​me​​ΔnQED​⋅f2,,,quantum-fields,CONJECTURE,,UMCH-EQ-0330,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0540,UMCH-SRC-P0540,4.2 Risultati Numerici per SGR 1806-20,,,unclassified,CONCLUSION,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0541,UMCH-SRC-P0541,"Per B0​=1015 G, si ha (BQED​B0​​)2≈514.2, da cui:",,,quantum-fields,CONJECTURE,,UMCH-EQ-0331,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0542,UMCH-SRC-P0542,ΔnQED​=45π7×(1/137.036)​×514.2≈0.186,,,quantum-fields,CONJECTURE,,UMCH-EQ-0332,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0543,UMCH-SRC-P0543,Inserendo i valori delle costanti fisiche:,,,unclassified,CONJECTURE,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0544,UMCH-SRC-P0544,ne​(f)≈(2.48×10−2)×0.186×f2≈4.6×10−3⋅f2[m−3],,,unclassified,CONJECTURE,,UMCH-EQ-0333,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0545,UMCH-SRC-P0545,ne​(f)≈4.6×10−9⋅f2[cm−3],,,unclassified,CONJECTURE,,UMCH-EQ-0334,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0546,UMCH-SRC-P0546,4.3 Densità Risonante nelle Varie Bande Spettrali,,,unclassified,CONCLUSION,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
UMCH-CLM-0547,UMCH-SRC-P0547,5. Valutazione Magnetosferica e Conclusioni,,,unclassified,CONCLUSION,,,,NOT_CHECKED,NONE_ASSIGNED,UNREVIEWED,,,Pending atomicity and scientific review.
